time,cleaned_SG,IMF_cleaned
3.574,4.369997341345354,4.473817130742313
3.575,4.369364790031835,4.473182299741394
3.576,4.368732238718315,4.4725515336690815
3.577,4.368099687404795,4.471920902714919
3.578,4.3674671360912765,4.4712847961863815
3.579,4.366834584777757,4.47064474993641
3.58,4.366202033464237,4.47000233584315
3.581,4.365569482150717,4.469364917394682
3.582,4.364936930837198,4.468718911437401
3.583,4.364304379523678,4.468071647191639
3.584,4.363671828210158,4.467442834213892
3.585,4.3630392768966395,4.4668172027576505
3.586,4.36240672558312,4.466186316147841
3.587,4.3617741742696,4.465542019420059
3.588,4.36114162295608,4.464900203712128
3.589,4.360509071642561,4.464267733870776
3.59,4.359876520329041,4.463643557908993
3.591,4.359243969015521,4.463014931423622
3.592,4.3586114177020026,4.462380804382851
3.593,4.357978866388483,4.461749935315808
3.594,4.357346315074963,4.461110721324262
3.595,4.3567137637614435,4.460464624809253
3.596,4.356081212447924,4.459799494963055
3.597,4.355448661134404,4.4591281530267795
3.598,4.354816109820884,4.458464717328893
3.599,4.354183558507366,4.457800613201432
3.6,4.353551007193846,4.457139085153375
3.601,4.352918455880326,4.456473428752673
3.602,4.3522859045668065,4.455797033707281
3.603,4.351653353253287,4.455127428606146
3.604,4.351020801939767,4.454469746471408
3.605,4.3503882506262475,4.453814540730522
3.606,4.349755699312729,4.453166442066271
3.607,4.349123147999209,4.452519814945641
3.608,4.348490596685689,4.451865410793303
3.609,4.34785804537217,4.451195130834076
3.61,4.34722549405865,4.450521801110418
3.611,4.34659294274513,4.449862114659997
3.612,4.3459603914316105,4.44920997016363
3.613,4.345327840118092,4.448544298930114
3.614,4.344695288804572,4.447883255940625
3.615,4.344062737491052,4.447231042872758
3.616,4.343430186177533,4.446589017600389
3.617,4.342797634864013,4.445943156874244
3.618,4.342165083550493,4.445299197554681
3.619,4.3415325322369736,4.444651232344256
3.62,4.340899980923455,4.444003722722504
3.621,4.340267429609935,4.443361547213111
3.622,4.339634878296415,4.442718149486006
3.623,4.339002326982896,4.442052239664217
3.624,4.338369775669376,4.441374657825081
3.625,4.337737224355856,4.440701172948013
3.626,4.337104673042337,4.440031094110151
3.627,4.336472121728817,4.439368133707511
3.628,4.335839570415297,4.438683136473714
3.629,4.335207019101778,4.437980365402136
3.63,4.334574467788259,4.437271220637267
3.631,4.333941916474739,4.436570147107096
3.632,4.333309365161219,4.4358825482063695
3.633,4.3326768138477,4.435202610771019
3.634,4.33204426253418,4.434510843541894
3.635,4.33141171122066,4.433804513701604
3.636,4.3307791599071415,4.433101793946655
3.637,4.330146608593622,4.43242636147632
3.638,4.329514057280102,4.43176788997205
3.639,4.328881505966582,4.431110544353081
3.64,4.328248954653063,4.430439945679953
3.641,4.327616403339543,4.42976900272479
3.642,4.326983852026023,4.429086060856362
3.643,4.3263513007125045,4.428411297508597
3.644,4.325718749398985,4.427740595646166
3.645,4.325086198085465,4.4270760135429965
3.646,4.324453646771945,4.426423445226705
3.647,4.323821095458426,4.425780025828193
3.648,4.323188544144906,4.425127601806762
3.649,4.322555992831386,4.424465559238068
3.65,4.321923441517868,4.423803622770763
3.651,4.321290890204348,4.423147787240821
3.652,4.320658338890828,4.422482942175719
3.653,4.3200257875773085,4.421812283962566
3.654,4.319393236263789,4.421138193853801
3.655,4.318760684950269,4.420458139973801
3.656,4.318128133636749,4.41975875148398
3.657,4.317495582323231,4.419058615113375
3.658,4.316863031009711,4.41835869047107
3.659,4.316230479696191,4.417646553967553
3.66,4.3155979283826715,4.416939116611633
3.661,4.314965377069152,4.4162381366911925
3.662,4.314332825755632,4.415552048923923
3.663,4.3137002744421125,4.414869112084829
3.664,4.313067723128594,4.414189564297902
3.665,4.312435171815074,4.413496423072126
3.666,4.311802620501554,4.4127822670576675
3.667,4.311170069188035,4.412068170165546
3.668,4.310537517874515,4.411351185753099
3.669,4.309904966560995,4.410618977606318
3.67,4.3092724152474755,4.40987662159066
3.671,4.308639863933957,4.409137176456405
3.672,4.308007312620437,4.408395780994862
3.673,4.307374761306917,4.407648084750527
3.674,4.306742209993398,4.4069009568805
3.675,4.306109658679878,4.406155324433221
3.676,4.305477107366358,4.4054246227404406
3.677,4.3048445560528386,4.404711674522869
3.678,4.304212004739319,4.404003350567579
3.679,4.3035794534258,4.403301156623717
3.68,4.30294690211228,4.402596204936706
3.681,4.302314350798761,4.401885234398362
3.682,4.301681799485241,4.401167780641863
3.683,4.301049248171721,4.400451179862415
3.684,4.300416696858202,4.399733036369225
3.685,4.299784145544682,4.39902203667128
3.686,4.299151594231162,4.398322277684767
3.687,4.298519042917643,4.397614490887251
3.688,4.297886491604124,4.39690271714535
3.689,4.297253940290604,4.396205387915813
3.69,4.296621388977084,4.395515537215281
3.691,4.295988837663565,4.394817689645788
3.692,4.295356286350045,4.394119448949294
3.693,4.294723735036525,4.393426545205966
3.694,4.2940911837230065,4.3927308100864915
3.695,4.293458632409487,4.392028334041193
3.696,4.292826081095967,4.391318770592858
3.697,4.292193529782447,4.390604074767313
3.698,4.291560978468928,4.389882118092674
3.699,4.290928427155408,4.389165515905366
3.7,4.290295875841888,4.388443021462167
3.701,4.2896633245283695,4.38771302600314
3.702,4.28903077321485,4.38697801894044
3.703,4.28839822190133,4.386247227121768
3.704,4.28776567058781,4.385518087712024
3.705,4.287133119274291,4.384790737018323
3.706,4.286500567960771,4.3840643855177905
3.707,4.285868016647251,4.38333325711687
