t_ps,v_spline_Aps,F_drag_amuAps2
5.495,3.3801473390309953,187.34859391540272
5.496,3.379675344331587,187.32779295231276
5.497,3.37920334973754,187.30698582397014
5.498,3.3787313552476768,187.28617264500903
5.499,3.378259360860819,187.26535340488113
5.5,3.377787366575789,187.2445281310647
5.501,3.3773153723914104,187.22369670888335
5.502,3.376843378306504,187.20285901289452
5.503,3.3763713843198926,187.18201506114838
5.504,3.3758993904304013,187.16116492525822
5.505,3.375427396636849,187.14030867717582
5.506,3.374955402938061,187.11944639985933
5.507,3.374483409332858,187.09857814637306
5.508,3.374011415820063,187.07770392674308
5.509,3.3735394223984976,187.05682377268124
5.51,3.373067429066986,187.03593775865772
5.511,3.3725954358243495,187.01504598835703
5.512,3.3721234426694107,186.99414857816305
5.513,3.3716514496009924,186.97324553943002
5.514,3.371179456617917,186.95233691237516
5.515,3.3707074637190058,186.93142278412077
5.516,3.370235470903083,186.9105033211893
5.517,3.3697634781689705,186.88957859510163
5.518,3.3692914855154905,186.8686486979943
5.519,3.3688194929414657,186.84771375318593
5.52,3.368347500445719,186.8267738107014
5.521,3.367875508027071,186.80582891921438
5.522,3.367403515684346,186.78487915103295
5.523,3.366931523416366,186.7639245489516
5.524,3.3664595312219534,186.74296516097715
5.525,3.3659875390999305,186.72200096088076
5.526,3.36551554704912,186.70103191096376
5.527,3.365043555068344,186.68005802309176
5.528,3.3645715631564257,186.65907933668734
5.529,3.3640995713121864,186.6380958405731
5.53,3.3636275795344495,186.61710753450248
5.531,3.363155587822038,186.59611443750268
5.532,3.362683596173773,186.57511650984057
5.533,3.3622116045884773,186.5541137433309
5.534,3.361739613064975,186.53310614726925
5.535,3.3612676216020856,186.5120936755289
5.536,3.360795630198634,186.49107630212956
5.537,3.360323638853441,186.47005397993215
5.538,3.35985164756533,186.4490266581186
5.539,3.359379656333124,186.4279943395376
5.54,3.358907665155645,186.40695695408084
5.541,3.3584356740317136,186.38591443066161
5.542,3.357963682960156,186.36486669025481
5.543,3.3574916919397917,186.3438137164742
5.544,3.357019700969444,186.32275545339814
5.545,3.356547710047935,186.30169183559548
5.546,3.3560757191740884,186.28062281152398
5.547,3.3556037283467255,186.25954833172474
5.548,3.35513173756467,186.23846829274387
5.549,3.354659746826741,186.21738257535947
5.55,3.354187756131766,186.19629115449092
5.551,3.353715765478564,186.1751940197874
5.552,3.3532437748659585,186.15409104271595
5.553,3.352771784292772,186.1329821881219
5.554,3.352299793757826,186.11186751548354
5.555,3.3518278032599444,186.0907469777344
5.556,3.351355812797949,186.0696205012218
5.557,3.3508838223706614,186.04848807064408
5.558,3.350411831976906,186.02734972448076
5.559,3.349939841615504,186.00620544867087
5.56,3.3494678512852785,185.98505527916242
5.561,3.3489958609850516,185.96389925349592
5.562,3.3485238707136444,185.9427373878441
5.563,3.348051880469881,185.9215696778586
5.564,3.347579890252584,185.90039605639708
5.565,3.3471079000605757,185.8792164939744
5.566,3.346635909892678,185.85803101754425
5.567,3.3461639197477138,185.836839687154
5.568,3.345691929624506,185.81564254055544
5.569,3.345219939521875,185.79443955660452
5.57,3.3447479494386454,185.77323072830882
5.571,3.3442759593736398,185.75201605157758
5.572,3.3438039693256774,185.73079547268586
5.573,3.3433319792935854,185.70956884350113
5.574,3.342859989276184,185.68833614407157
5.575,3.3423879992722942,185.66709739656835
5.576,3.341916009280741,185.64585260343796
5.577,3.341444019300346,185.6246017468638
5.578,3.3409720293299303,185.60334479955793
5.579,3.340500039368318,185.58208177338582
5.58,3.340028049414331,185.56081260568425
5.581,3.3395560594667915,185.53953723309064
5.582,3.339084069524524,185.51825559670323
5.583,3.3386120795863468,185.49696760146986
5.584,3.338140089651087,185.4756731473997
5.585,3.3376680997175634,185.45437216364348
5.586,3.3371961097846,185.43306465293352
5.587,3.33672411985102,185.41175056570722
5.588,3.336252129915645,185.39042980266487
5.589,3.335780139977297,185.3691022845719
5.59,3.3353081500347996,185.34776797301768
5.591,3.3348361600869745,185.32642682837508
5.592,3.3343641701326434,185.30507883032521
5.593,3.333892180170631,185.28372391089755
5.594,3.3334201901997575,185.26236195256
5.595,3.3329482002188473,185.2409928275028
5.596,3.3324762102267207,185.21961649306365
5.597,3.332004220222202,185.19823288631738
5.598,3.3315322302041133,185.17684191433676
5.599,3.3310602401712766,185.15544349964065
5.6,3.3305882501225152,185.1340375307335
5.601,3.3301162600566494,185.1126238932891
5.602,3.329644269972504,185.09120246953677
5.603,3.3291722798689,185.06977314024635
5.604,3.3287002897446607,185.04833578155836
5.605,3.328228299598609,185.02689028657025
5.606,3.3277563094295664,185.0054365022948
5.607,3.3272843192363557,184.98397429368237
5.608,3.326812329017799,184.9625035108192
5.609,3.3263403387727193,184.94102401260886
5.61,3.32586834849994,184.91953571001892
5.611,3.3253963581982813,184.89803847462179
5.612,3.3249243678665668,184.87653215541815
5.613,3.3244523775036185,184.85501663215655
5.614,3.3239803871082603,184.83349179601623
5.615,3.323508396679313,184.81195750733235
5.616,3.323036406215601,184.7904136661304
5.617,3.322564415715944,184.76886013233914
5.618,3.3220924251791666,184.74729672128535
5.619,3.3216204346040907,184.72572328626597
5.62,3.3211484439895393,184.70413966978927
5.621,3.3206764533343334,184.68254565749777
5.622,3.3202044626372964,184.660941075967
5.623,3.319732471897251,184.63932579316224
5.624,3.3192604811130195,184.61769969434837
5.625,3.318788490283424,184.59606262849346
5.626,3.3183164994072873,184.57441445192285
5.627,3.3178445084834323,184.55275499259398
5.628,3.31737251751068,184.53108410356467
5.629,3.316900526487854,184.5094016387202
5.63,3.3164285354137775,184.4877074440444
5.631,3.3159565442872716,184.4660013671629
5.632,3.3154845531071575,184.44428326914442
5.633,3.315012561872261,184.42255302747418
5.634,3.314540570581403,184.40081052081908
5.635,3.314068579233405,184.37905563407378
5.636,3.3135965878270914,184.35728830309358
5.637,3.313124596361283,184.3355084860171
5.638,3.312652604834803,184.31371614795813
5.639,3.312180613246473,184.29191122938403
5.64,3.3117086215951175,184.27009370680645
5.641,3.3112366298795566,184.24826345048365
5.642,3.3107646380986138,184.22642038986186
5.643,3.3102926462511126,184.2045644854781
5.644,3.3098206543358737,184.18269568184505
5.645,3.30934866235172,184.1608139911126
5.646,3.3088766702974755,184.13891939962377
5.647,3.30840467817196,184.11701188492984
5.648,3.3079326859739986,184.09509141180757
5.649,3.307460693702412,184.0731579590871
5.65,3.3069887013560226,184.0512115715721
5.651,3.306516708933655,184.02925229055734
5.652,3.306044716434129,184.0072802163749
