t_ps,atom_idx,dE_eV,E0_eV
5.9999999999999998e-02,60,8.7681064966328714e-03,1.6455092219881398e-01
5.9999999999999998e-02,71,3.0192196604500454e-03,1.6455092219881395e-01
5.9999999999999998e-02,79,1.7470185685039552e-04,1.6455092219881398e-01
5.9999999999999998e-02,80,5.6866364280933612e-03,1.6455092219881401e-01
5.9999999999999998e-02,87,1.4890397082502421e-02,1.6455092219881398e-01
5.9999999999999998e-02,88,4.8979837399311110e-03,1.6455092219881398e-01
5.9999999999999998e-02,133,9.0160592571584264e-03,1.6455092219881395e-01
5.9999999999999998e-02,142,1.8901598963895760e-03,1.6455092219881398e-01
5.9999999999999998e-02,165,6.7199558282306504e-03,1.6455092219881401e-01
5.9999999999999998e-02,166,1.2655054646570935e-02,1.6455092219881401e-01
5.9999999999999998e-02,167,1.2337575907738291e-02,1.6455092219881398e-01
5.9999999999999998e-02,197,1.6858206389887831e-02,1.6455092219881401e-01
5.9999999999999998e-02,251,1.4022301090887840e-02,1.6455092219881398e-01
5.9999999999999998e-02,331,5.4883320432780325e-03,1.6455092219881398e-01
5.9999999999999998e-02,385,2.0571745503264460e-04,1.6455092219881398e-01
5.9999999999999998e-02,406,2.3260963762459785e-03,1.6455092219881398e-01
5.9999999999999998e-02,407,4.2611114869922639e-03,1.6455092219881398e-01
5.9999999999999998e-02,542,8.6971801537011340e-03,1.6455092219881398e-01
5.9999999999999998e-02,555,1.2625005212373780e-02,1.6455092219881398e-01
5.9999999999999998e-02,597,8.0995135267473428e-03,1.6455092219881398e-01
5.9999999999999998e-02,598,4.3336700674642681e-03,1.6455092219881398e-01
5.9999999999999998e-02,637,2.4231997391656879e-03,1.6455092219881401e-01
5.9999999999999998e-02,647,1.4569929618051480e-02,1.6455092219881398e-01
5.9999999999999998e-02,719,1.6517497949177673e-02,1.6455092219881398e-01
5.9999999999999998e-02,725,9.0580218853449079e-03,1.6455092219881398e-01
5.9999999999999998e-02,748,1.3583231230483661e-02,1.6455092219881398e-01
5.9999999999999998e-02,819,9.5650184236803215e-03,1.6455092219881398e-01
5.9999999999999998e-02,836,4.2821927008901695e-03,1.6455092219881398e-01
5.9999999999999998e-02,848,1.7424050466200158e-02,1.5591635380664479e-01
5.9999999999999998e-02,851,8.4591557431859532e-04,1.6455092219881398e-01
5.9999999999999998e-02,855,1.2464192382629607e-02,1.5770183704326410e-01
5.9999999999999998e-02,929,1.1344965659600803e-02,1.6455092219881398e-01
7.0000000000000007e-02,13,1.6479589743803397e-02,1.6455092219881398e-01
7.0000000000000007e-02,163,5.6309669316507716e-03,1.6455092219881398e-01
7.0000000000000007e-02,211,7.5863508589072981e-03,1.6455092219881401e-01
7.0000000000000007e-02,228,1.4998021853303928e-02,1.6455092219881398e-01
7.0000000000000007e-02,277,1.7266746540857164e-02,1.6455092219881393e-01
7.0000000000000007e-02,347,8.3746889036089289e-03,1.6455092219881398e-01
7.0000000000000007e-02,427,8.3237370720522230e-03,1.6455092219881395e-01
7.0000000000000007e-02,428,9.1081072516960571e-03,1.6455092219881395e-01
7.0000000000000007e-02,472,6.9755002301180313e-03,1.6455092219881395e-01
7.0000000000000007e-02,495,1.9044971788326842e-02,1.6455092219881398e-01
7.0000000000000007e-02,505,8.7501845209221329e-03,1.6455092219881398e-01
7.0000000000000007e-02,634,7.3664894128996905e-04,1.6455092219881401e-01
7.0000000000000007e-02,671,2.8483020107448187e-03,1.6455092219881398e-01
7.0000000000000007e-02,683,1.0387410604834363e-02,1.6455092219881398e-01
7.0000000000000007e-02,708,1.3156452644717126e-02,1.6455092219881401e-01
7.0000000000000007e-02,710,1.4273964292915081e-02,1.6455092219881398e-01
7.0000000000000007e-02,774,6.9637694862406674e-03,1.6455092219881398e-01
7.0000000000000007e-02,800,1.4059626747121357e-02,1.6455092219881404e-01
7.0000000000000007e-02,894,3.8386360980488254e-03,1.6455092219881398e-01
7.0000000000000007e-02,913,7.5115569994395337e-03,1.6455092219881401e-01
7.0000000000000007e-02,985,1.0664666072733919e-02,1.6455092219881401e-01
8.0000000000000002e-02,66,9.8425525182546658e-03,1.6455092219881398e-01
8.0000000000000002e-02,87,2.1680499722510627e-03,1.4966052511631162e-01
8.0000000000000002e-02,93,1.0701749354395329e-02,1.6455092219881398e-01
8.0000000000000002e-02,231,3.2932976691335270e-03,1.6455092219881401e-01
8.0000000000000002e-02,239,1.5001046919443151e-02,1.6455092219881398e-01
8.0000000000000002e-02,254,1.6895193159301575e-02,1.6455092219881398e-01
8.0000000000000002e-02,282,1.0764323590719188e-02,1.6455092219881398e-01
8.0000000000000002e-02,316,8.6694269522927248e-04,1.6455092219881398e-01
8.0000000000000002e-02,368,8.9958155075428314e-03,1.6455092219881401e-01
8.0000000000000002e-02,389,2.8992951144270473e-03,1.6455092219881401e-01
8.0000000000000002e-02,415,1.7300602057200298e-03,1.6455092219881398e-01
8.0000000000000002e-02,428,4.9944815917433993e-03,1.5544281494711792e-01
8.0000000000000002e-02,459,8.3404447075870469e-03,1.4789649172398067e-01
8.0000000000000002e-02,483,7.2347535096559112e-03,1.6455092219881398e-01
8.0000000000000002e-02,486,5.3180558648363296e-03,1.6455092219881398e-01
8.0000000000000002e-02,550,1.8792311189684580e-02,1.6455092219881398e-01
8.0000000000000002e-02,564,1.5834519341979630e-02,1.6455092219881404e-01
8.0000000000000002e-02,617,2.4517766336940583e-03,1.5300665560070728e-01
8.0000000000000002e-02,764,1.6677889920548583e-02,1.6455092219881398e-01
8.0000000000000002e-02,771,2.9681465381502237e-03,1.6455092219881401e-01
8.0000000000000002e-02,835,3.7773519297774338e-03,1.6455092219881404e-01
8.0000000000000002e-02,863,1.6642763364126484e-02,1.6455092219881398e-01
8.0000000000000002e-02,893,1.1600662246727095e-02,1.6455092219881401e-01
8.0000000000000002e-02,924,5.9400089349146701e-03,1.6455092219881398e-01
8.0000000000000002e-02,962,5.0027702226695114e-03,1.6455092219881398e-01
8.9999999999999997e-02,19,2.8307128506402102e-03,1.6455092219881398e-01
8.9999999999999997e-02,34,1.1909084255852714e-02,1.6455092219881398e-01
8.9999999999999997e-02,58,1.6880908882103834e-02,1.6455092219881398e-01
8.9999999999999997e-02,141,8.5608467306656777e-03,1.6455092219881401e-01
8.9999999999999997e-02,154,6.2354734474868168e-03,1.6455092219881398e-01
8.9999999999999997e-02,184,1.4228749832767479e-02,1.6455092219881401e-01
8.9999999999999997e-02,193,1.9364382198093694e-02,1.6455092219881401e-01
8.9999999999999997e-02,204,9.9586794934279355e-03,1.6455092219881398e-01
8.9999999999999997e-02,288,1.3053738095600786e-02,1.6455092219881398e-01
8.9999999999999997e-02,339,6.2323716390621786e-03,1.6455092219881401e-01
8.9999999999999997e-02,438,1.2017659709582601e-02,1.6455092219881398e-01
8.9999999999999997e-02,499,1.1437613195232205e-02,1.6455092219881398e-01
8.9999999999999997e-02,578,1.3341971880924952e-03,1.6455092219881398e-01
8.9999999999999997e-02,584,1.3073148556491443e-02,1.6455092219881401e-01
8.9999999999999997e-02,620,5.2891321674830571e-04,1.6455092219881398e-01
8.9999999999999997e-02,688,1.2911190391587835e-02,1.6455092219881395e-01
8.9999999999999997e-02,731,6.4898809815428227e-03,1.6455092219881398e-01
8.9999999999999997e-02,753,1.6066757005949478e-02,1.6455092219881398e-01
8.9999999999999997e-02,764,1.3630985551635583e-02,1.4787303227826537e-01
8.9999999999999997e-02,785,1.7651022792183751e-02,1.6455092219881398e-01
8.9999999999999997e-02,794,1.0543881887880718e-02,1.6154408771149206e-01
8.9999999999999997e-02,803,1.2589406158585253e-02,1.6455092219881398e-01
8.9999999999999997e-02,813,1.8981902405353773e-02,1.6455092219881398e-01
8.9999999999999997e-02,821,2.7918522035162430e-03,1.6455092219881398e-01
8.9999999999999997e-02,911,1.4265195869196140e-02,1.6455092219881398e-01
8.9999999999999997e-02,912,1.9014027594809496e-02,1.6455092219881401e-01
8.9999999999999997e-02,967,1.0485081886415504e-02,1.6455092219881398e-01
1.0000000000000001e-01,113,8.2750223929895783e-03,1.6455092219881398e-01
1.0000000000000001e-01,114,1.7354086865162627e-02,1.6455092219881398e-01
1.0000000000000001e-01,148,1.3779412441800309e-02,1.6455092219881404e-01
1.0000000000000001e-01,188,1.2296563720373660e-02,1.6455092219881404e-01
1.0000000000000001e-01,253,1.7951844427857216e-02,1.6455092219881398e-01
1.0000000000000001e-01,276,1.6443287104554338e-02,1.6455092219881401e-01
1.0000000000000001e-01,299,1.8268679156356771e-02,1.6455092219881401e-01
1.0000000000000001e-01,307,8.4219317721751230e-03,1.6455092219881398e-01
1.0000000000000001e-01,372,1.8727951221201661e-02,1.6455092219881395e-01
1.0000000000000001e-01,373,5.0067713425348548e-03,1.6455092219881398e-01
1.0000000000000001e-01,519,7.1403438451525802e-03,1.6455092219881398e-01
1.0000000000000001e-01,520,1.2024311386541642e-02,1.5094537503582545e-01
1.0000000000000001e-01,527,1.3753949503433338e-02,1.6455092219881398e-01
1.0000000000000001e-01,536,9.3185879565978735e-03,1.6455092219881398e-01
1.0000000000000001e-01,602,1.7352619989887408e-03,1.6455092219881398e-01
1.0000000000000001e-01,751,1.7302578140154234e-03,1.6455092219881398e-01
1.0000000000000001e-01,836,1.6601612268988042e-02,1.6026872949792376e-01
1.0000000000000001e-01,897,9.8063169228218838e-03,1.6455092219881398e-01
1.0000000000000001e-01,898,1.0723759604723188e-02,1.6455092219881398e-01
1.0000000000000001e-01,965,5.0504800524888704e-03,1.6455092219881398e-01
1.1000000000000000e-01,56,1.2802478781426124e-02,1.5691410443974932e-01
1.1000000000000000e-01,131,9.7085184047987216e-03,1.6455092219881398e-01
1.1000000000000000e-01,135,3.9888424646965515e-03,1.6455092219881398e-01
1.1000000000000000e-01,170,1.8148336085121897e-02,1.6455092219881398e-01
1.1000000000000000e-01,173,8.1720289795324808e-03,1.6455092219881398e-01
1.1000000000000000e-01,263,6.5865025454669157e-03,1.6455092219881398e-01
1.1000000000000000e-01,301,1.2265659073319807e-02,1.6455092219881401e-01
1.1000000000000000e-01,311,1.4970833553176272e-02,1.6455092219881398e-01
1.1000000000000000e-01,317,1.9225656792821011e-02,1.6455092219881401e-01
1.1000000000000000e-01,331,1.3828564040307689e-03,1.5906259015553584e-01
1.1000000000000000e-01,335,1.8318108308167935e-03,1.6455092219881398e-01
1.1000000000000000e-01,373,4.6616455274757496e-03,1.5954415085627913e-01
1.1000000000000000e-01,429,1.0776636832126651e-02,1.6455092219881404e-01
1.1000000000000000e-01,477,2.1859797358814159e-03,1.4403997938483823e-01
1.1000000000000000e-01,530,1.6295021547142768e-02,1.6455092219881401e-01
1.1000000000000000e-01,531,4.2490022558775986e-03,1.6455092219881398e-01
1.1000000000000000e-01,553,3.8902939526284097e-03,1.6455092219881398e-01
1.1000000000000000e-01,559,1.3409552925682439e-02,1.4758228477498872e-01
1.1000000000000000e-01,771,7.8057282492338398e-03,1.6158277566066381e-01
1.1000000000000000e-01,772,8.9809656973823260e-03,1.6455092219881401e-01
1.1000000000000000e-01,861,3.2729765007505629e-03,1.4904011030032674e-01
1.1000000000000000e-01,873,1.0400724165681552e-02,1.6455092219881401e-01
1.1000000000000000e-01,879,1.8316063710809127e-02,1.6455092219881401e-01
1.1000000000000000e-01,890,7.7170450429244752e-03,1.4748312589629983e-01
1.1000000000000000e-01,942,1.8718479810335059e-02,1.6455092219881398e-01
1.1000000000000000e-01,956,3.5197273836611587e-03,1.6455092219881398e-01
1.2000000000000000e-01,108,1.6912996845431322e-02,1.6455092219881395e-01
1.2000000000000000e-01,131,1.8232036742429264e-02,1.5484240379401529e-01
1.2000000000000000e-01,245,6.9424410602462183e-03,1.6455092219881404e-01
1.2000000000000000e-01,246,1.0885995893872541e-02,1.6455092219881398e-01
1.2000000000000000e-01,282,5.5189544884339803e-03,1.5378659860809479e-01
1.2000000000000000e-01,292,2.3455465038523526e-03,1.6455092219881398e-01
1.2000000000000000e-01,316,1.6268660246327143e-02,1.6368397950358465e-01
1.2000000000000000e-01,364,4.1237411674244218e-03,1.6455092219881398e-01
1.2000000000000000e-01,376,1.4292879838369715e-02,1.6455092219881398e-01
1.2000000000000000e-01,458,4.6361082310144852e-03,1.6455092219881398e-01
1.2000000000000000e-01,485,1.0721101266994215e-02,1.6455092219881404e-01
1.2000000000000000e-01,517,1.3501201861705447e-02,1.6455092219881398e-01
1.2000000000000000e-01,679,1.1817160983125852e-02,1.6455092219881401e-01
1.2000000000000000e-01,770,4.8879680546626281e-03,1.6455092219881398e-01
1.2000000000000000e-01,786,2.2039339798845536e-03,1.6455092219881398e-01
1.2000000000000000e-01,805,1.8898443661393094e-02,1.6455092219881398e-01
1.2000000000000000e-01,819,1.2371628545499419e-02,1.5498590377513360e-01
1.2000000000000000e-01,822,8.6024060555501269e-03,1.4693094045945154e-01
1.2000000000000000e-01,830,1.3439864730447948e-02,1.6455092219881398e-01
1.2000000000000000e-01,861,1.1620382470758972e-02,1.4576713379957626e-01
1.2000000000000000e-01,921,7.8466050553050726e-03,1.5541013091158026e-01
1.2000000000000000e-01,933,1.8624223823001412e-02,1.6455092219881398e-01
1.3000000000000000e-01,7,1.8023072386475936e-02,1.6455092219881398e-01
1.3000000000000000e-01,10,6.1279789721772338e-03,1.6455092219881398e-01
1.3000000000000000e-01,24,1.7606845565351970e-02,1.6455092219881398e-01
1.3000000000000000e-01,53,8.3544749509714689e-04,1.6455092219881398e-01
1.3000000000000000e-01,111,1.6619316737951806e-02,1.6455092219881398e-01
1.3000000000000000e-01,156,5.5903345869415810e-03,1.6455092219881401e-01
1.3000000000000000e-01,305,7.4044995285482140e-03,1.6455092219881398e-01
1.3000000000000000e-01,308,4.2045310356536025e-03,1.6455092219881398e-01
1.3000000000000000e-01,359,7.0548127748381595e-03,1.6455092219881401e-01
1.3000000000000000e-01,501,6.3831575095313065e-03,1.6455092219881398e-01
1.3000000000000000e-01,503,9.5256872996052344e-03,1.6455092219881398e-01
1.3000000000000000e-01,532,6.4436935424998232e-03,1.6455092219881401e-01
1.3000000000000000e-01,537,6.1694369656006831e-03,1.6455092219881398e-01
1.3000000000000000e-01,573,4.8770248055816368e-03,1.6455092219881404e-01
1.3000000000000000e-01,587,1.6301437379293321e-02,1.6455092219881398e-01
1.3000000000000000e-01,632,8.9501619573273405e-04,1.6455092219881398e-01
1.3000000000000000e-01,691,1.2903254036288531e-02,1.6455092219881395e-01
1.3000000000000000e-01,698,1.5573628222211144e-02,1.6455092219881398e-01
1.3000000000000000e-01,802,1.5006022981111727e-02,1.6455092219881401e-01
1.3000000000000000e-01,909,2.4905138050984876e-03,1.6455092219881401e-01
1.3000000000000000e-01,960,9.0040030261967496e-04,1.6455092219881398e-01
1.3000000000000000e-01,976,1.8829921557051599e-02,1.6455092219881398e-01
1.3000000000000000e-01,993,6.7744410220394458e-03,1.6455092219881398e-01
1.4000000000000001e-01,44,1.7186054844435888e-02,1.4735487009543907e-01
1.4000000000000001e-01,76,1.8714463218856142e-02,1.6455092219881398e-01
1.4000000000000001e-01,91,3.1607132756041323e-03,1.6455092219881395e-01
1.4000000000000001e-01,145,1.1182910165869198e-03,1.6455092219881398e-01
1.4000000000000001e-01,158,1.6360849782437792e-02,1.6455092219881398e-01
1.4000000000000001e-01,259,1.3219757782972547e-02,1.6455092219881398e-01
1.4000000000000001e-01,302,1.3208594366160370e-02,1.6455092219881398e-01
1.4000000000000001e-01,426,1.8765361584662910e-02,1.6455092219881401e-01
1.4000000000000001e-01,467,7.1675297877313304e-03,1.6455092219881398e-01
1.4000000000000001e-01,480,8.9170050188172034e-03,1.6455092219881398e-01
1.4000000000000001e-01,579,1.2741183882198526e-02,1.6455092219881398e-01
1.4000000000000001e-01,595,9.9758330052231170e-03,1.6455092219881398e-01
1.4000000000000001e-01,602,1.0836521644349784e-02,1.6281566019982524e-01
1.4000000000000001e-01,626,1.6042600182641975e-02,1.6455092219881398e-01
1.4000000000000001e-01,699,1.1837034623848358e-02,1.6455092219881398e-01
1.4000000000000001e-01,740,5.2249002455583282e-03,1.6455092219881398e-01
1.4000000000000001e-01,741,4.5417658303403552e-03,1.6455092219881401e-01
1.4000000000000001e-01,757,5.6130733548080958e-03,1.6455092219881398e-01
1.4000000000000001e-01,787,1.7543259949880707e-02,1.6455092219881398e-01
1.4000000000000001e-01,795,4.7597949742854695e-03,1.6455092219881398e-01
1.4000000000000001e-01,864,1.5446120914743400e-02,1.5301788306779854e-01
1.4000000000000001e-01,870,1.1945584962637257e-02,1.6455092219881398e-01
1.4000000000000001e-01,888,3.6620571235159438e-03,1.6455092219881398e-01
1.4000000000000001e-01,905,1.0737626814769530e-02,1.6455092219881398e-01
1.4000000000000001e-01,982,6.7036486774896265e-03,1.6455092219881398e-01
1.4999999999999999e-01,27,6.0444210121684272e-03,1.6455092219881398e-01
1.4999999999999999e-01,53,1.0723233739257459e-02,1.6371547470371678e-01
1.4999999999999999e-01,68,2.2981908102303050e-03,1.6455092219881398e-01
1.4999999999999999e-01,81,6.0411049456124688e-03,1.6455092219881395e-01
1.4999999999999999e-01,170,3.0393415403897894e-03,1.4640258611369208e-01
1.4999999999999999e-01,217,1.2507674322407042e-02,1.5877127733787536e-01
1.4999999999999999e-01,272,1.7639138044043851e-02,1.6455092219881398e-01
1.4999999999999999e-01,310,1.3908084983028368e-03,1.5551443912510102e-01
1.4999999999999999e-01,321,1.0563910725813308e-02,1.6455092219881398e-01
1.4999999999999999e-01,347,1.6587714420217448e-02,1.5617623329520500e-01
1.4999999999999999e-01,387,1.2999274466589994e-02,1.6455092219881398e-01
1.4999999999999999e-01,396,6.6196396627665743e-05,1.6455092219881398e-01
1.4999999999999999e-01,407,9.2903693199495319e-03,1.6028981071182175e-01
1.4999999999999999e-01,415,7.5413871829553558e-03,1.6282086199309392e-01
1.4999999999999999e-01,425,1.6646753032464295e-02,1.6455092219881398e-01
1.4999999999999999e-01,443,1.9472398016604525e-02,1.6455092219881401e-01
1.4999999999999999e-01,452,1.1072639236014009e-02,1.6261412534379138e-01
1.4999999999999999e-01,523,1.3764526228938284e-02,1.6455092219881398e-01
1.4999999999999999e-01,572,1.5782216516810083e-02,1.6455092219881398e-01
1.4999999999999999e-01,583,1.2420715800233156e-02,1.6455092219881398e-01
1.4999999999999999e-01,653,1.9482055438929863e-02,1.6455092219881401e-01
1.4999999999999999e-01,680,1.4224235407852726e-02,1.6455092219881401e-01
1.4999999999999999e-01,700,1.5463752288512767e-02,1.6455092219881401e-01
1.4999999999999999e-01,819,9.0216975625403151e-03,1.4261427522963419e-01
1.4999999999999999e-01,875,9.9303703028364720e-03,1.6455092219881401e-01
1.4999999999999999e-01,897,2.5024645502988441e-04,1.5474460527599204e-01
1.4999999999999999e-01,906,1.3125125233367313e-02,1.6455092219881401e-01
1.4999999999999999e-01,916,1.3378273178924205e-02,1.4899117916452351e-01
1.4999999999999999e-01,974,1.2764383601541196e-02,1.6455092219881398e-01
1.6000000000000000e-01,63,1.0699917452656887e-02,1.6455092219881398e-01
1.6000000000000000e-01,130,4.6487471304356154e-03,1.5287534561921179e-01
1.6000000000000000e-01,140,3.6974222034380499e-03,1.6455092219881398e-01
1.6000000000000000e-01,182,2.7179152476429491e-03,1.6455092219881398e-01
1.6000000000000000e-01,225,1.0545953939543606e-03,1.6455092219881398e-01
1.6000000000000000e-01,267,1.7100013433234251e-02,1.4661532260880078e-01
1.6000000000000000e-01,353,8.4409183698680168e-03,1.6455092219881404e-01
1.6000000000000000e-01,358,1.1332494738912541e-02,1.6455092219881401e-01
1.6000000000000000e-01,489,8.6458583652672394e-03,1.6455092219881401e-01
1.6000000000000000e-01,494,1.5651487292878408e-03,1.6455092219881398e-01
1.6000000000000000e-01,521,1.5728110432945336e-02,1.6455092219881401e-01
1.6000000000000000e-01,533,1.2168654819094848e-02,1.4854011143550527e-01
1.6000000000000000e-01,651,1.6770852770781330e-03,1.6455092219881398e-01
1.6000000000000000e-01,703,1.5366385151555667e-02,1.6455092219881398e-01
1.6000000000000000e-01,741,1.8264904333684051e-02,1.6000915636847371e-01
1.6000000000000000e-01,746,1.3559682439579002e-02,1.6455092219881398e-01
1.6000000000000000e-01,765,1.2086048858735016e-02,1.6455092219881398e-01
1.6000000000000000e-01,782,1.1895677511595093e-02,1.6455092219881398e-01
1.6000000000000000e-01,791,4.4494000313893556e-03,1.6455092219881395e-01
1.6000000000000000e-01,819,1.1515431705232601e-02,1.3359257766709393e-01
1.6000000000000000e-01,831,1.0633663314816355e-02,1.6455092219881398e-01
1.6000000000000000e-01,857,1.7155170157640842e-02,1.6455092219881398e-01
1.6000000000000000e-01,896,1.7414499124742910e-02,1.6455092219881398e-01
1.6000000000000000e-01,913,5.4105316042281915e-03,1.5703936519937450e-01
1.7000000000000001e-01,61,1.8768068364035329e-02,1.6315971164971790e-01
1.7000000000000001e-01,90,8.6791444985944433e-03,1.6455092219881398e-01
1.7000000000000001e-01,102,5.5816150998626579e-03,1.6455092219881398e-01
1.7000000000000001e-01,156,1.4703722361277344e-02,1.5896058761187248e-01
1.7000000000000001e-01,161,1.2435557996086755e-02,1.6455092219881395e-01
1.7000000000000001e-01,285,2.9494831783817566e-03,1.5562710074907740e-01
1.7000000000000001e-01,315,2.2071052131567015e-03,1.6455092219881398e-01
1.7000000000000001e-01,320,1.1700545008790503e-02,1.6455092219881398e-01
1.7000000000000001e-01,321,1.7344373868010271e-02,1.5398701147300065e-01
1.7000000000000001e-01,338,1.4677241493807891e-03,1.6455092219881401e-01
1.7000000000000001e-01,351,4.6621374548589944e-03,1.6455092219881398e-01
1.7000000000000001e-01,357,1.1484145545241770e-02,1.6455092219881398e-01
1.7000000000000001e-01,377,1.7654432090358080e-02,1.5878373108452568e-01
1.7000000000000001e-01,403,2.9989658040437683e-03,1.6455092219881398e-01
1.7000000000000001e-01,468,7.3895294735818462e-03,1.6455092219881404e-01
1.7000000000000001e-01,473,1.3060881129668467e-02,1.5591937060383318e-01
1.7000000000000001e-01,490,3.6512981887482088e-03,1.6455092219881401e-01
1.7000000000000001e-01,511,1.8194529666655940e-02,1.6455092219881398e-01
1.7000000000000001e-01,559,1.0381936096227729e-02,1.3417273184930628e-01
1.7000000000000001e-01,658,1.6702608303363509e-02,1.5566812692495990e-01
1.7000000000000001e-01,715,9.1201067664370139e-03,1.6455092219881398e-01
1.7000000000000001e-01,824,1.3196169501241639e-02,1.6455092219881398e-01
1.7000000000000001e-01,854,8.2113853913574897e-03,1.6455092219881398e-01
1.7000000000000001e-01,928,6.5673140939463692e-03,1.6455092219881398e-01
1.7000000000000001e-01,970,8.5957962970253932e-04,1.5784677734513861e-01
1.7999999999999999e-01,85,8.2749410066132456e-04,1.6455092219881398e-01
1.7999999999999999e-01,128,7.7988107701531806e-03,1.5251358228928902e-01
1.7999999999999999e-01,156,3.0919619766816564e-03,1.4425686525059517e-01
1.7999999999999999e-01,180,1.5444450151327921e-02,1.6455092219881398e-01
1.7999999999999999e-01,195,9.5339519487527558e-03,1.6455092219881401e-01
1.7999999999999999e-01,197,1.1437268449290550e-02,1.4769271580892618e-01
1.7999999999999999e-01,220,7.7467449425487611e-03,1.6455092219881398e-01
1.7999999999999999e-01,224,1.4499197189293961e-02,1.6455092219881404e-01
1.7999999999999999e-01,237,2.1609262309487953e-03,1.6455092219881398e-01
1.7999999999999999e-01,245,7.6665491894416515e-03,1.5760848113856782e-01
1.7999999999999999e-01,290,1.1174387153110921e-02,1.6455092219881398e-01
1.7999999999999999e-01,509,1.8465293926203691e-02,1.6455092219881404e-01
1.7999999999999999e-01,524,9.4036075424756838e-03,1.6455092219881401e-01
1.7999999999999999e-01,704,7.6602072083229444e-03,1.6455092219881395e-01
1.7999999999999999e-01,747,1.6455712508176040e-02,1.6455092219881404e-01
1.7999999999999999e-01,765,3.5841563593355663e-04,1.5246487334007902e-01
1.7999999999999999e-01,777,1.0618931837431678e-03,1.6455092219881401e-01
1.7999999999999999e-01,797,2.7073014958492458e-04,1.6455092219881398e-01
1.7999999999999999e-01,847,9.5629753577653465e-03,1.6455092219881398e-01
1.7999999999999999e-01,861,5.2385533892317093e-03,1.3414675132881732e-01
1.7999999999999999e-01,879,1.0282272182864094e-03,1.4623485848800488e-01
1.7999999999999999e-01,927,4.8184498458718750e-03,1.6455092219881398e-01
1.7999999999999999e-01,944,1.5170592007721279e-02,1.6455092219881395e-01
1.7999999999999999e-01,946,5.5637245780398858e-04,1.6455092219881398e-01
1.7999999999999999e-01,958,1.7360072657623210e-02,1.6455092219881398e-01
1.7999999999999999e-01,981,1.4506853249374202e-02,1.6455092219881406e-01
1.9000000000000000e-01,8,1.3544171389430149e-02,1.5825740684932579e-01
1.9000000000000000e-01,37,1.5070053066004729e-04,1.6455092219881398e-01
1.9000000000000000e-01,49,4.1344177207275623e-03,1.6455092219881398e-01
1.9000000000000000e-01,86,1.8061500954660026e-03,1.6455092219881398e-01
1.9000000000000000e-01,100,1.9412467184169280e-02,1.6455092219881401e-01
1.9000000000000000e-01,176,5.6381491185128751e-03,1.6455092219881395e-01
1.9000000000000000e-01,185,4.6841402350702721e-03,1.6455092219881395e-01
1.9000000000000000e-01,189,3.7048562486405034e-03,1.6455092219881398e-01
1.9000000000000000e-01,417,6.3207716388593849e-03,1.6455092219881393e-01
1.9000000000000000e-01,420,1.0873900790718150e-02,1.6455092219881398e-01
1.9000000000000000e-01,451,1.4605111863225884e-02,1.6455092219881398e-01
1.9000000000000000e-01,488,1.6318027447376982e-02,1.6455092219881398e-01
1.9000000000000000e-01,541,1.0634683140285844e-02,1.6455092219881401e-01
1.9000000000000000e-01,557,8.8763483595877268e-04,1.6455092219881401e-01
1.9000000000000000e-01,593,3.1603823993638369e-03,1.6455092219881398e-01
1.9000000000000000e-01,691,3.8724424676598035e-03,1.5164766816252540e-01
1.9000000000000000e-01,731,8.9615002692265966e-03,1.5806104121727113e-01
1.9000000000000000e-01,772,1.4201971460657575e-02,1.5556995650143171e-01
1.9000000000000000e-01,816,1.1589367602143963e-02,1.6455092219881398e-01
1.9000000000000000e-01,852,9.8767359279237077e-03,1.5517001685385981e-01
2.0000000000000001e-01,43,1.1619665276847657e-02,1.6455092219881398e-01
2.0000000000000001e-01,89,7.4797499319264604e-03,1.6455092219881398e-01
2.0000000000000001e-01,91,1.3247587686476825e-05,1.6139020892320988e-01
2.0000000000000001e-01,131,7.0846193329648921e-03,1.3661036705158597e-01
2.0000000000000001e-01,133,1.7777829057977951e-02,1.5553486294165550e-01
2.0000000000000001e-01,141,1.0098647552740647e-03,1.5599007546814828e-01
2.0000000000000001e-01,152,1.2111294888147855e-02,1.6455092219881398e-01
2.0000000000000001e-01,158,1.5753351766563145e-02,1.4819007241637619e-01
2.0000000000000001e-01,192,1.0184156202383526e-02,1.6455092219881404e-01
2.0000000000000001e-01,250,7.1288960046225480e-03,1.6455092219881398e-01
2.0000000000000001e-01,266,7.2102345675811863e-04,1.6455092219881398e-01
2.0000000000000001e-01,333,6.4356000904984556e-03,1.6455092219881398e-01
2.0000000000000001e-01,340,8.3501568388239522e-03,1.6455092219881398e-01
2.0000000000000001e-01,408,1.5416943961831048e-02,1.6455092219881398e-01
2.0000000000000001e-01,423,5.8624053055377767e-03,1.6455092219881398e-01
2.0000000000000001e-01,463,4.1518724839711141e-03,1.6455092219881398e-01
2.0000000000000001e-01,466,1.8212359674227963e-02,1.6455092219881401e-01
2.0000000000000001e-01,502,1.2737423874567777e-02,1.6455092219881398e-01
2.0000000000000001e-01,509,1.0781363728981641e-03,1.4608562827261032e-01
2.0000000000000001e-01,618,1.2981212454898500e-02,1.5302674981782446e-01
2.0000000000000001e-01,636,1.2174304519651125e-02,1.6455092219881398e-01
2.0000000000000001e-01,651,9.0854763805181538e-03,1.6287383692173582e-01
