arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate,twin_tail_ge10,twin_tail_ge13
lin,15.0,,eb0482,0.0482,1,4.8,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,8.277,0.0,0.0,3.7308,4.7802,4.5826,6,10.8237,8,nan,nan,nan,0,0,0,0.28732,0.07523
lin,15.0,,eb0482,0.0482,1,4.8,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,7.757,0.0,0.0,3.2908,4.2758,3.9784,7,10.5117,8,nan,1.4009,nan,0,0,0,0.24063,0.0628
lin,15.0,,eb0482,0.0482,1,4.8,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,7.234,0.0001,0.02,2.8593,4.1673,3.8788,7,10.2211,8,nan,1.3657,nan,0,0,0,0.20233,0.0525
lin,15.0,,eb0482,0.0482,1,4.8,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,6.726,0.0006,0.028,2.455,4.0673,3.7881,7,9.9755,8,1.36,1.3393,1.0,0,1,0,0.17178,0.04423
lin,15.0,,eb0482,0.0482,1,4.8,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0,6.227,0.0042,0.074,2.0887,3.9704,3.6997,7,9.7442,8,1.3297,1.3117,1.0,0,1,0,0.14638,0.03773
lin,15.0,,eb0482,0.0482,1,4.8,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0001,5.744,0.0179,0.175,1.7629,3.8795,3.6162,7,9.4948,8,1.3047,1.2859,1.0,0,1,0,0.12476,0.03255
lin,15.0,,eb0482,0.0482,1,4.8,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0006,5.28,0.0488,0.343,1.4799,3.7924,3.5361,7,9.2551,8,1.2814,1.2603,1.0,0,1,0,0.10852,0.02759
lin,15.0,,eb0482,0.0482,1,4.8,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0039,4.838,0.0968,0.58,1.2582,3.7097,3.4596,7,9.0554,8,1.2597,1.2347,1.0,0,1,0,0.09469,0.0244
lin,15.0,,eb0482,0.0482,1,4.8,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.0153,4.416,0.1515,0.851,1.1219,3.6315,3.3869,7,8.85,8,1.2382,1.2095,1.0,0,1,0,0.08251,0.0214
lin,15.0,,eb0482,0.0482,1,4.8,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.0404,4.018,0.2006,1.09,1.0763,3.5567,3.3174,7,8.6791,8,1.217,1.1853,1.0,1,0,0,0.07428,0.01904
lin,15.0,,eb0482,0.0482,1,4.8,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.0817,3.64,0.2392,1.293,1.1237,3.484,3.2501,7,8.4837,8,1.1955,1.1625,1.0,1,0,0,0.06806,0.01761
lin,15.0,,eb0482,0.0482,1,4.8,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.1356,3.287,0.2702,1.465,1.1664,3.4166,3.1873,7,8.3151,8,1.1738,1.1399,0.7957,1,0,0,0.06317,0.01634
lin,15.0,,eb0482,0.0482,1,4.8,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.1952,2.964,0.292,1.582,1.2423,3.3518,3.127,7,8.1532,8,1.1531,1.1187,0.5374,1,0,0,0.06014,0.01575
lin,15.0,,eb0482,0.0482,1,4.8,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.2576,2.668,0.3077,1.668,1.301,3.2891,3.0687,7,7.9903,8,1.1328,1.0986,0.2797,0,0,0,0.05707,0.01529
lin,15.0,,eb0482,0.0482,1,4.8,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.3187,2.403,0.322,1.768,1.3621,3.2299,3.0138,7,7.8528,8,1.1131,1.0787,0.0163,0,0,0,0.05563,0.01486
lin,15.0,,eb0482,0.0482,1,4.8,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.379,2.16,0.3293,1.77,1.4103,3.173,2.9605,7,7.7091,7,1.094,1.0596,0.0,0,0,0,0.05487,0.01421
lin,15.0,,eb0482,0.0482,1,4.8,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.4341,1.948,0.3354,1.769,1.4459,3.1196,2.9106,7,7.5976,7,1.0757,1.0416,0.0,0,0,0,0.05408,0.01409
lin,15.0,,eb0482,0.0482,1,4.8,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.4837,1.757,0.3415,1.803,1.4845,3.0659,2.861,7,7.4596,7,1.0583,1.0252,0.0,0,0,0,0.05215,0.01399
lin,15.0,,eb0482,0.0482,1,4.8,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.5314,1.585,0.3485,1.857,1.505,3.0166,2.8147,7,7.3247,7,1.0407,1.0081,0.0,0,0,0,0.05256,0.01409
lin,15.0,,eb0482,0.0482,1,4.8,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.5735,1.435,0.3544,1.922,1.5237,2.9687,2.7702,7,7.1923,7,1.0242,0.9923,0.0,0,0,0,0.05164,0.01401
lin,15.0,,eb0482,0.0482,1,4.8,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.6116,1.299,0.3581,1.946,1.5451,2.9208,2.7258,7,7.0656,7,1.0086,0.9768,0.0,0,0,0,0.05091,0.01364
lin,15.0,,eb0482,0.0482,1,4.8,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.6444,1.181,0.3646,1.992,1.5677,2.876,2.6841,7,6.9812,7,0.994,0.9618,0.0,0,0,0,0.05076,0.01322
lin,15.0,,eb0482,0.0482,1,4.8,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.6777,1.073,0.3649,2.017,1.5601,2.8347,2.6451,7,6.7878,6,0.979,0.9473,0.0,0,0,0,0.05105,0.01327
lin,15.0,,eb0482,0.0482,1,4.8,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.7068,0.976,0.3621,1.953,1.559,2.7929,2.6062,7,6.6985,6,0.9649,0.9336,0.0,0,0,0,0.05064,0.01262
lin,15.0,,eb0482,0.0482,1,4.8,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.7327,0.888,0.3622,1.954,1.5653,2.7499,2.5668,7,6.588,6,0.9511,0.9205,0.0,0,0,0,0.05124,0.01272
lin,15.0,,eb0482,0.0482,1,4.8,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.7552,0.812,0.3639,2.003,1.5704,2.712,2.5312,7,6.4704,6,0.9379,0.908,0.0,0,0,0,0.05137,0.01256
lin,15.0,,eb0482,0.0482,1,4.8,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.7759,0.744,0.3651,2.017,1.5694,2.6755,2.4971,7,6.2081,5,0.925,0.8952,0.0,0,0,0,0.05165,0.01238
lin,15.0,,eb0482,0.0482,1,4.8,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.795,0.681,0.3658,2.075,1.5658,2.6385,2.4628,7,6.1261,5,0.9121,0.8831,0.0,0,0,0,0.05196,0.01305
lin,15.0,,eb0482,0.0482,1,4.8,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.811,0.627,0.3672,2.061,1.5729,2.6032,2.4299,7,6.0677,5,0.9006,0.8709,0.0,0,0,0,0.05226,0.01363
lin,15.0,,eb0482,0.0482,1,5.2,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,11.452,0.0,nan,6.6703,8.302,8.302,1,12.9663,8,nan,nan,nan,0,0,0,0.87458,0.25453
lin,15.0,,eb0482,0.0482,1,5.2,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,10.901,0.0,nan,6.15,7.4515,7.4294,2,12.4313,8,nan,nan,nan,0,0,0,0.73867,0.19445
lin,15.0,,eb0482,0.0482,1,5.2,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,10.345,0.0,nan,5.6334,6.742,6.6945,3,11.9468,8,nan,nan,nan,0,0,0,0.60423,0.15055
lin,15.0,,eb0482,0.0482,1,5.2,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,9.793,0.0,nan,5.1333,6.0917,6.0089,4,11.4967,8,nan,nan,nan,0,0,0,0.48968,0.11778
lin,15.0,,eb0482,0.0482,1,5.2,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,9.236,0.0,nan,4.6287,5.8963,5.817,4,11.0881,8,nan,nan,nan,0,0,0,0.39515,0.09418
lin,15.0,,eb0482,0.0482,1,5.2,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,8.684,0.0,nan,4.1518,5.3155,5.1887,5,10.6948,8,nan,nan,nan,0,0,0,0.3207,0.07508
lin,15.0,,eb0482,0.0482,1,5.2,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,8.134,0.0,0.0,3.6849,4.7758,4.5855,6,10.3462,8,nan,nan,nan,0,0,0,0.25995,0.06073
lin,15.0,,eb0482,0.0482,1,5.2,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,7.577,0.0,0.0,3.2243,4.636,4.4535,6,10.0456,8,nan,nan,nan,0,0,0,0.21177,0.04947
lin,15.0,,eb0482,0.0482,1,5.2,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,7.03,0.0001,0.023,2.791,4.14,3.8625,7,9.7289,8,nan,1.3726,nan,0,1,0,0.17507,0.04035
lin,15.0,,eb0482,0.0482,1,5.2,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,6.49,0.0003,0.017,2.3953,4.0274,3.7602,7,9.4341,8,nan,1.3424,nan,0,1,0,0.14552,0.03383
lin,15.0,,eb0482,0.0482,1,5.2,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,5.962,0.0033,0.056,2.0346,3.9204,3.6622,7,9.1576,8,1.3333,1.3118,1.0,0,1,0,0.12115,0.02775
lin,15.0,,eb0482,0.0482,1,5.2,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0001,5.458,0.0172,0.15,1.719,3.8194,3.5695,7,8.9178,8,1.3055,1.2833,1.0,0,1,0,0.10266,0.02365
lin,15.0,,eb0482,0.0482,1,5.2,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0004,4.973,0.0531,0.333,1.4612,3.7237,3.4813,7,8.6877,8,1.2797,1.2549,1.0,0,1,0,0.08686,0.01978
lin,15.0,,eb0482,0.0482,1,5.2,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0036,4.51,0.1105,0.598,1.2813,3.6328,3.3969,7,8.4751,8,1.2559,1.2264,1.0,0,1,0,0.07401,0.01696
lin,15.0,,eb0482,0.0482,1,5.2,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0162,4.076,0.1745,0.895,1.2086,3.5463,3.3165,7,8.2538,8,1.2327,1.1984,1.0,0,0,0,0.06404,0.01471
lin,15.0,,eb0482,0.0482,1,5.2,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.0464,3.666,0.2302,1.171,1.256,3.4641,3.24,7,8.0719,8,1.2094,1.1719,1.0,1,0,0,0.05639,0.01326
lin,15.0,,eb0482,0.0482,1,5.2,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.0969,3.283,0.2722,1.391,1.3297,3.387,3.1682,7,7.9113,7,1.1853,1.1463,0.9133,1,0,0,0.05146,0.01224
lin,15.0,,eb0482,0.0482,1,5.2,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.1619,2.922,0.3026,1.561,1.4171,3.3128,3.0989,7,7.7597,7,1.1613,1.1216,0.629,0,0,0,0.04794,0.0114
lin,15.0,,eb0482,0.0482,1,5.2,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.2316,2.599,0.3237,1.685,1.5063,3.2423,3.0333,7,7.5871,7,1.1383,1.0986,0.3613,0,0,0,0.04584,0.01077
lin,15.0,,eb0482,0.0482,1,5.2,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.3014,2.307,0.3409,1.777,1.5859,3.1759,2.971,7,7.4052,7,1.1158,1.0757,0.0844,0,0,0,0.04423,0.01041
lin,15.0,,eb0482,0.0482,1,5.2,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.3706,2.046,0.351,1.814,1.6384,3.1118,2.9112,7,7.2568,7,1.0939,1.0541,0.0,0,0,0,0.04222,0.01037
lin,15.0,,eb0482,0.0482,1,5.2,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.4332,1.82,0.3572,1.818,1.6781,3.051,2.8546,7,7.1025,7,1.0734,1.0344,0.0,0,0,0,0.0419,0.00992
lin,15.0,,eb0482,0.0482,1,5.2,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.4897,1.617,0.369,1.914,1.7192,2.9929,2.8001,7,6.908,6,1.0531,1.0148,0.0,0,0,0,0.04096,0.00955
lin,15.0,,eb0482,0.0482,1,5.2,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.5432,1.439,0.3742,1.954,1.739,2.936,2.7474,7,6.7858,6,1.0336,0.9961,0.0,0,0,0,0.04044,0.00941
lin,15.0,,eb0482,0.0482,1,5.2,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.5901,1.282,0.3798,1.997,1.7601,2.8829,2.6974,7,6.6538,6,1.015,0.9779,0.0,0,0,0,0.04038,0.0089
lin,15.0,,eb0482,0.0482,1,5.2,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.6299,1.15,0.3866,2.051,1.7812,2.833,2.6507,7,6.3893,5,0.998,0.9608,0.0,0,0,0,0.03992,0.00905
lin,15.0,,eb0482,0.0482,1,5.2,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.6682,1.028,0.3892,2.084,1.7917,2.782,2.6034,7,6.2584,5,0.981,0.9439,0.0,0,0,0,0.03964,0.00859
lin,15.0,,eb0482,0.0482,1,5.2,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.7029,0.921,0.3867,2.022,1.7882,2.7352,2.5595,7,6.1464,5,0.9644,0.928,0.0,0,0,0,0.04031,0.009
lin,15.0,,eb0482,0.0482,1,5.2,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.733,0.829,0.3866,2.077,1.7853,2.6897,2.5171,7,6.0754,5,0.9484,0.9136,0.0,0,0,0,0.04055,0.00955
lin,15.0,,eb0482,0.0482,1,5.2,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.7589,0.746,0.3875,2.068,1.793,2.6448,2.4752,7,5.9759,5,0.9334,0.8986,0.0,0,0,0,0.04096,0.00996
lin,15.0,,eb0482,0.0482,1,5.2,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.7829,0.674,0.3888,2.134,1.7849,2.6031,2.4366,7,5.8921,5,0.9182,0.8842,0.0,0,0,0,0.03996,0.00979
lin,15.0,,eb0482,0.0482,1,5.2,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.8028,0.609,0.3918,2.122,1.799,2.5635,2.3988,7,5.7559,5,0.9042,0.8694,0.0,0,0,0,0.04007,0.00926
lin,15.0,,eb0482,0.0482,1,5.2,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.8211,0.552,0.3878,2.049,1.8,2.5232,2.3613,7,5.4535,4,0.891,0.8569,0.0,0,0,0,0.04039,0.00936
lin,15.0,,eb0482,0.0482,1,5.2,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.8379,0.502,0.3855,2.022,1.7918,2.4849,2.3258,7,5.3759,4,0.8775,0.8443,0.0,0,0,0,0.04119,0.00926
lin,15.0,,eb0482,0.0482,1,5.2,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.852,0.458,0.3867,2.033,1.7951,2.4487,2.2923,7,5.3162,4,0.865,0.8323,0.0,0,0,0,0.04105,0.0098
lin,15.0,,eb0482,0.0482,1,5.2,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.8655,0.416,0.3891,2.093,1.7931,2.4136,2.2591,7,5.2469,4,0.8518,0.82,0.0,0,0,0,0.04034,0.00985
lin,15.0,,eb0482,0.0482,1,5.6,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,11.005,0.0,nan,6.2797,7.5983,7.5778,2,12.2737,8,nan,nan,nan,0,0,0,0.788,0.19098
lin,15.0,,eb0482,0.0482,1,5.6,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,10.422,0.0,nan,5.7366,7.3165,7.296,2,11.7241,8,nan,nan,nan,0,0,0,0.63408,0.14253
lin,15.0,,eb0482,0.0482,1,5.6,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,9.844,0.0,nan,5.2235,6.6036,6.5592,3,11.2131,8,nan,nan,nan,0,0,0,0.50218,0.10845
lin,15.0,,eb0482,0.0482,1,5.6,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,9.262,0.0,nan,4.7117,5.9531,5.8753,4,10.7487,8,nan,nan,nan,0,0,0,0.3936,0.0832
lin,15.0,,eb0482,0.0482,1,5.6,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,8.684,0.0,nan,4.2054,5.3545,5.2313,5,10.3674,8,nan,nan,nan,0,0,0,0.31023,0.06485
lin,15.0,,eb0482,0.0482,1,5.6,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,8.106,0.0,nan,3.7304,4.7993,4.6149,6,9.9684,8,nan,nan,nan,0,0,0,0.24502,0.05085
lin,15.0,,eb0482,0.0482,1,5.6,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,7.522,0.0,0.0,3.269,4.6416,4.465,6,9.6097,8,nan,nan,nan,0,0,0,0.19517,0.04022
lin,15.0,,eb0482,0.0482,1,5.6,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,6.948,0.0,0.0,2.8319,4.1356,3.8671,7,9.2799,8,nan,1.3885,nan,0,1,0,0.15702,0.0326
lin,15.0,,eb0482,0.0482,1,5.6,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,6.375,0.0001,0.007,2.4179,4.0086,3.7511,7,8.9725,8,nan,1.3502,nan,0,1,0,0.12677,0.02602
lin,15.0,,eb0482,0.0482,1,5.6,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,5.829,0.0015,0.029,2.0497,3.8917,3.644,7,8.7129,8,1.345,1.3176,1.0,0,1,0,0.10495,0.02158
lin,15.0,,eb0482,0.0482,1,5.6,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0,5.293,0.0132,0.115,1.7441,3.7787,3.5404,7,8.443,8,1.3109,1.2859,1.0,0,1,0,0.0864,0.0177
lin,15.0,,eb0482,0.0482,1,5.6,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0002,4.785,0.0483,0.283,1.5018,3.6741,3.4435,7,8.2536,7,1.2825,1.2549,1.0,0,1,0,0.07142,0.01478
lin,15.0,,eb0482,0.0482,1,5.6,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0023,4.306,0.1121,0.562,1.3524,3.5739,3.3506,7,8.0263,7,1.2565,1.2235,1.0,0,0,0,0.05971,0.0125
lin,15.0,,eb0482,0.0482,1,5.6,0,0.3,20000,1.0,145.5,0.348,2,0.0,0.0142,3.853,0.1857,0.886,1.344,3.4797,3.2626,7,7.8345,7,1.2313,1.1926,1.0,0,0,0,0.05072,0.0107
lin,15.0,,eb0482,0.0482,1,5.6,0,0.31,20000,1.0,145.5,0.348,2,0.0,0.0459,3.433,0.2504,1.209,1.4107,3.3906,3.1795,7,7.6051,7,1.206,1.1634,1.0,1,0,0,0.04402,0.00917
lin,15.0,,eb0482,0.0482,1,5.6,0,0.32,20000,1.0,145.5,0.348,2,0.0,0.1027,3.032,0.2988,1.467,1.5322,3.3047,3.0995,7,7.4025,7,1.1794,1.1348,0.8159,1,0,0,0.03984,0.00841
lin,15.0,,eb0482,0.0482,1,5.6,0,0.33,20000,1.0,145.5,0.348,2,0.0,0.1758,2.667,0.3307,1.644,1.6529,3.2249,3.0247,7,7.2231,7,1.1533,1.1079,0.5345,0,0,0,0.03725,0.00798
lin,15.0,,eb0482,0.0482,1,5.6,0,0.34,20000,1.0,145.5,0.348,2,0.0,0.255,2.34,0.3524,1.778,1.7482,3.1494,2.9542,7,7.0621,7,1.1277,1.0824,0.2533,0,0,0,0.03483,0.00748
lin,15.0,,eb0482,0.0482,1,5.6,0,0.35,20000,1.0,145.5,0.348,2,0.0,0.3322,2.048,0.369,1.847,1.8215,3.0779,2.887,7,6.8615,6,1.1032,1.0576,0.0002,0,0,0,0.03354,0.007
lin,15.0,,eb0482,0.0482,1,5.6,0,0.36,20000,1.0,145.5,0.348,2,0.0,0.4071,1.793,0.3765,1.861,1.8646,3.0094,2.8229,7,6.7068,6,1.0795,1.0349,0.0,0,0,0,0.03297,0.0067
lin,15.0,,eb0482,0.0482,1,5.6,0,0.37,20000,1.0,145.5,0.348,2,0.0,0.4736,1.569,0.3889,1.949,1.9082,2.9429,2.761,7,6.5437,6,1.0563,1.0125,0.0,0,0,0,0.0321,0.00641
lin,15.0,,eb0482,0.0482,1,5.6,0,0.38,20000,1.0,145.5,0.348,2,0.0,0.5345,1.376,0.3963,2.021,1.9328,2.8817,2.7034,7,6.3772,6,1.0343,0.9916,0.0,0,0,0,0.03185,0.00612
lin,15.0,,eb0482,0.0482,1,5.6,0,0.39,20000,1.0,145.5,0.348,2,0.0,0.5882,1.21,0.4019,2.066,1.951,2.8215,2.6475,7,6.1598,5,1.0134,0.9713,0.0,0,0,0,0.03126,0.0065
lin,15.0,,eb0482,0.0482,1,5.6,0,0.4,20000,1.0,145.5,0.348,2,0.0,0.6337,1.066,0.4099,2.137,1.977,2.764,2.5935,7,6.0477,5,0.9939,0.9518,0.0,0,0,0,0.0316,0.00669
lin,15.0,,eb0482,0.0482,1,5.6,0,0.41,20000,1.0,145.5,0.348,2,0.0,0.6768,0.94,0.4101,2.104,1.9804,2.7107,2.5432,7,5.9326,5,0.9748,0.9328,0.0,0,0,0,0.03187,0.00681
lin,15.0,,eb0482,0.0482,1,5.6,0,0.42,20000,1.0,145.5,0.348,2,0.0,0.7141,0.831,0.4102,2.16,1.9808,2.6588,2.4947,7,5.7831,5,0.9563,0.9161,0.0,0,0,0,0.03113,0.00656
lin,15.0,,eb0482,0.0482,1,5.6,0,0.43,20000,1.0,145.5,0.348,2,0.0,0.7463,0.737,0.4091,2.123,1.9835,2.6078,2.4471,7,5.4832,4,0.9387,0.8989,0.0,0,0,0,0.03134,0.0066
lin,15.0,,eb0482,0.0482,1,5.6,0,0.44,20000,1.0,145.5,0.348,2,0.0,0.7743,0.655,0.4126,2.179,1.9846,2.5611,2.4031,7,5.3909,4,0.9214,0.8819,0.0,0,0,0,0.03169,0.00665
lin,15.0,,eb0482,0.0482,1,5.6,0,0.45,20000,1.0,145.5,0.348,2,0.0,0.7989,0.583,0.4116,2.122,1.9899,2.5134,2.3584,7,5.3059,4,0.9052,0.8655,0.0,0,0,0,0.03232,0.00671
lin,15.0,,eb0482,0.0482,1,5.6,0,0.46,20000,1.0,145.5,0.348,2,0.0,0.8199,0.522,0.4089,2.098,1.9883,2.4685,2.317,7,5.2157,4,0.89,0.8514,0.0,0,0,0,0.03123,0.00708
lin,15.0,,eb0482,0.0482,1,5.6,0,0.47,20000,1.0,145.5,0.348,2,0.0,0.839,0.468,0.4069,2.071,1.9812,2.4285,2.279,7,4.956,3,0.8746,0.837,0.0,0,0,0,0.03137,0.00683
lin,15.0,,eb0482,0.0482,1,5.6,0,0.48,20000,1.0,145.5,0.348,2,0.0,0.8552,0.42,0.4083,2.098,1.9879,2.3868,2.2399,7,4.8619,3,0.86,0.8233,0.0,0,0,0,0.03057,0.00656
lin,15.0,,eb0482,0.0482,1,5.6,0,0.49,20000,1.0,145.5,0.348,2,0.0,0.8704,0.377,0.4102,2.119,1.9829,2.3479,2.2031,7,4.7882,3,0.8451,0.8088,0.0,0,0,0,0.02989,0.00694
lin,15.0,,eb0482,0.0482,1,5.6,0,0.5,20000,1.0,145.5,0.348,2,0.0,0.8825,0.341,0.4115,2.113,1.9874,2.3083,2.1669,7,4.7308,3,0.8318,0.7961,0.0,0,0,0,0.02937,0.00702
lin,15.0,,eb0482,0.0482,1,5.6,0,0.51,20000,1.0,145.5,0.348,2,0.0,0.8933,0.308,0.4144,2.119,2.0027,2.2708,2.1317,7,4.6476,3,0.8193,0.7837,0.0,0,0,0,0.02928,0.00726
lin,15.0,,eb0482,0.0482,1,5.6,0,0.52,20000,1.0,145.5,0.348,2,0.0,0.9035,0.279,0.4135,2.108,2.0021,2.2362,2.0989,7,4.5734,3,0.8066,0.7719,0.0,0,0,0,0.02876,0.00725
lin,15.0,,eb0482,0.0482,1,6.4,0,0.17,20000,1.0,145.5,0.348,2,0.0,0.0,10.222,0.0,nan,5.6316,7.3477,7.3285,2,10.9942,8,nan,nan,nan,0,0,0,0.60308,0.1078
lin,15.0,,eb0482,0.0482,1,6.4,0,0.18,20000,1.0,145.5,0.348,2,0.0,0.0,9.595,0.0,nan,5.0904,6.6084,6.5675,3,10.4287,8,nan,nan,nan,0,0,0,0.45012,0.07652
lin,15.0,,eb0482,0.0482,1,6.4,0,0.19,20000,1.0,145.5,0.348,2,0.0,0.0,8.972,0.0,nan,4.5591,5.936,5.8656,4,9.9152,8,nan,nan,nan,0,0,0,0.33612,0.0558
lin,15.0,,eb0482,0.0482,1,6.4,0,0.2,20000,1.0,145.5,0.348,2,0.0,0.0,8.343,0.0,nan,4.0393,5.3141,5.2022,5,9.4225,8,nan,nan,nan,0,0,0,0.24875,0.04108
lin,15.0,,eb0482,0.0482,1,6.4,0,0.21,20000,1.0,145.5,0.348,2,0.0,0.0,7.72,0.0,nan,3.5583,5.1021,4.9969,5,9.0595,8,nan,nan,nan,0,0,0,0.18742,0.03115
lin,15.0,,eb0482,0.0482,1,6.4,0,0.22,20000,1.0,145.5,0.348,2,0.0,0.0,7.095,0.0,0.0,3.1035,4.5573,4.3971,6,8.8165,7,nan,nan,nan,0,1,0,0.14252,0.02363
lin,15.0,,eb0482,0.0482,1,6.4,0,0.23,20000,1.0,145.5,0.348,2,0.0,0.0,6.469,0.0,0.0,2.6669,4.041,3.7965,7,8.4549,7,nan,1.3898,nan,0,1,0,0.11015,0.0181
lin,15.0,,eb0482,0.0482,1,6.4,0,0.24,20000,1.0,145.5,0.348,2,0.0,0.0,5.861,0.0001,0.006,2.2831,3.8956,3.6629,7,8.1105,7,nan,1.3455,nan,0,1,0,0.0862,0.0141
lin,15.0,,eb0482,0.0482,1,6.4,0,0.25,20000,1.0,145.5,0.348,2,0.0,0.0,5.273,0.002,0.026,1.9529,3.7586,3.5372,7,7.823,7,1.3409,1.3071,1.0,0,1,0,0.06762,0.01135
lin,15.0,,eb0482,0.0482,1,6.4,0,0.26,20000,1.0,145.5,0.348,2,0.0,0.0,4.713,0.0193,0.121,1.7103,3.6302,3.4188,7,7.5393,7,1.3037,1.2713,1.0,0,1,0,0.0532,0.00885
lin,15.0,,eb0482,0.0482,1,6.4,0,0.27,20000,1.0,145.5,0.348,2,0.0,0.0003,4.184,0.077,0.355,1.5708,3.5105,3.3075,7,7.2924,6,1.2701,1.2344,1.0,0,0,0,0.04239,0.00723
lin,15.0,,eb0482,0.0482,1,6.4,0,0.28,20000,1.0,145.5,0.348,2,0.0,0.0039,3.686,0.1672,0.711,1.575,3.3966,3.2008,7,7.0658,6,1.2412,1.1972,1.0,0,0,0,0.03479,0.00595
lin,15.0,,eb0482,0.0482,1,6.4,0,0.29,20000,1.0,145.5,0.348,2,0.0,0.0249,3.234,0.2578,1.117,1.677,3.2909,3.1019,7,6.8359,6,1.2126,1.1615,1.0,1,0,0,0.02851,0.00479
